movie_id,title,genres,movie_idx,genres_clean
1551,Buddy (1997),Adventure|Children's|Drama,1245,Adventure Children's Drama
1552,Con Air (1997),Action|Adventure|Thriller,1246,Action Adventure Thriller
1554,"Pillow Book, The (1995)",Drama|Romance,1247,Drama Romance
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,1248,Action Romance Thriller
1562,Batman & Robin (1997),Action|Adventure|Crime,1249,Action Adventure Crime
1563,Dream With the Fishes (1997),Drama,1250,Drama
1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,1251,Comedy Romance
1565,Head Above Water (1996),Comedy|Thriller,1252,Comedy Thriller
1566,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,1253,Adventure Animation Children's Comedy Musical
1569,My Best Friend's Wedding (1997),Comedy|Romance,1254,Comedy Romance
1570,Tetsuo II: Body Hammer (1992),Sci-Fi,1255,Sci-Fi
1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,1256,Comedy Romance
1572,Contempt (Le Mépris) (1963),Drama,1257,Drama
1573,Face/Off (1997),Action|Sci-Fi|Thriller,1258,Action Sci-Fi Thriller
1574,Fall (1997),Romance,1259,Romance
1575,Gabbeh (1996),Drama,1260,Drama
1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,1261,Action Adventure Comedy Sci-Fi
1581,Out to Sea (1997),Comedy,1262,Comedy
1582,Wild America (1997),Adventure|Children's,1263,Adventure Children's
1583,"Simple Wish, A (1997)",Children's|Fantasy,1264,Children's Fantasy
1584,Contact (1997),Drama|Sci-Fi,1265,Drama Sci-Fi
1585,Love Serenade (1996),Comedy,1266,Comedy
1586,G.I. Jane (1997),Action|Drama|War,1267,Action Drama War
1587,Conan the Barbarian (1982),Action|Adventure,1268,Action Adventure
1588,George of the Jungle (1997),Children's|Comedy,1269,Children's Comedy
1589,Cop Land (1997),Crime|Drama|Mystery,1270,Crime Drama Mystery
1590,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,1271,Action Mystery Sci-Fi Thriller
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,1272,Action Adventure Sci-Fi Thriller
1592,Air Bud (1997),Children's|Comedy,1273,Children's Comedy
1593,Picture Perfect (1997),Comedy|Romance,1274,Comedy Romance
1594,In the Company of Men (1997),Drama,1275,Drama
1595,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama,1276,Adventure Children's Drama
1596,Career Girls (1997),Drama,1277,Drama
1597,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,1278,Action Mystery Romance Thriller
1598,Desperate Measures (1998),Crime|Drama|Thriller,1279,Crime Drama Thriller
1599,Steel (1997),Action,1280,Action
1600,She's So Lovely (1997),Drama|Romance,1281,Drama Romance
1601,Hoodlum (1997),Crime|Drama|Film-Noir,1282,Crime Drama Film-Noir
1602,Leave It to Beaver (1997),Comedy,1283,Comedy
1603,Mimic (1997),Sci-Fi|Thriller,1284,Sci-Fi Thriller
1604,Money Talks (1997),Action|Comedy,1285,Action Comedy
1605,Excess Baggage (1997),Adventure|Romance,1286,Adventure Romance
1606,Kull the Conqueror (1997),Action|Adventure,1287,Action Adventure
1608,Air Force One (1997),Action|Thriller,1288,Action Thriller
1609,187 (1997),Drama,1289,Drama
1610,"Hunt for Red October, The (1990)",Action|Thriller,1290,Action Thriller
1611,My Own Private Idaho (1991),Drama,1291,Drama
1612,"Kiss Me, Guido (1997)",Comedy,1292,Comedy
1613,Star Maps (1997),Drama,1293,Drama
1614,In & Out (1997),Comedy,1294,Comedy
1615,"Edge, The (1997)",Adventure|Thriller,1295,Adventure Thriller
1616,"Peacemaker, The (1997)",Action|Thriller|War,1296,Action Thriller War
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1297,Crime Film-Noir Mystery Thriller
1619,Seven Years in Tibet (1997),Drama|War,1298,Drama War
1620,Kiss the Girls (1997),Crime|Drama|Thriller,1299,Crime Drama Thriller
1621,Soul Food (1997),Drama,1300,Drama
1623,Wishmaster (1997),Horror,1301,Horror
1624,"Thousand Acres, A (1997)",Drama,1302,Drama
1625,"Game, The (1997)",Mystery|Thriller,1303,Mystery Thriller
1626,Fire Down Below (1997),Action|Drama|Thriller,1304,Action Drama Thriller
1627,U Turn (1997),Action|Crime|Mystery,1305,Action Crime Mystery
1629,"MatchMaker, The (1997)",Comedy|Romance,1306,Comedy Romance
1631,"Assignment, The (1997)",Thriller,1307,Thriller
1632,"Smile Like Yours, A (1997)",Comedy|Romance,1308,Comedy Romance
1633,Ulee's Gold (1997),Drama,1309,Drama
1635,"Ice Storm, The (1997)",Drama,1310,Drama
1639,Chasing Amy (1997),Drama|Romance,1311,Drama Romance
1640,How to Be a Player (1997),Comedy,1312,Comedy
1641,"Full Monty, The (1997)",Comedy,1313,Comedy
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,1314,Comedy Drama
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,1315,Drama Romance
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1316,Horror Mystery Thriller
1645,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,1317,Crime Horror Mystery Thriller
1646,Rocket Man (1997),Comedy,1318,Comedy
1647,Playing God (1997),Crime|Thriller,1319,Crime Thriller
1648,"House of Yes, The (1997)",Comedy|Drama|Thriller,1320,Comedy Drama Thriller
1649,"Fast, Cheap & Out of Control (1997)",Documentary,1321,Documentary
1650,Washington Square (1997),Drama,1322,Drama
1651,Telling Lies in America (1997),Drama,1323,Drama
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,1324,Drama Sci-Fi Thriller
1654,FairyTale: A True Story (1997),Children's|Drama|Fantasy,1325,Children's Drama Fantasy
1655,Phantoms (1998),Horror,1326,Horror
1656,Swept from the Sea (1997),Romance,1327,Romance
1657,Wonderland (1997),Documentary,1328,Documentary
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,1329,Romance Thriller
1660,Eve's Bayou (1997),Drama,1330,Drama
1661,Switchback (1997),Thriller,1331,Thriller
1662,Gang Related (1997),Crime,1332,Crime
1663,Stripes (1981),Comedy,1333,Comedy
1665,Bean (1997),Comedy,1334,Comedy
1666,Hugo Pool (1997),Romance,1335,Romance
1667,Mad City (1997),Action|Drama,1336,Action Drama
1668,One Night Stand (1997),Drama,1337,Drama
1669,"Tango Lesson, The (1997)",Romance,1338,Romance
1670,Welcome To Sarajevo (1997),Drama|War,1339,Drama War
1671,Deceiver (1997),Crime,1340,Crime
1672,"Rainmaker, The (1997)",Drama,1341,Drama
1673,Boogie Nights (1997),Drama,1342,Drama
1674,Witness (1985),Drama|Romance|Thriller,1343,Drama Romance Thriller
1675,Incognito (1997),Crime|Thriller,1344,Crime Thriller
1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,1345,Action Adventure Sci-Fi War
1677,Critical Care (1997),Comedy,1346,Comedy
1678,"Joy Luck Club, The (1993)",Drama,1347,Drama
1679,Chairman of the Board (1998),Comedy,1348,Comedy
1680,Sliding Doors (1998),Drama|Romance,1349,Drama Romance
1681,Mortal Kombat: Annihilation (1997),Action|Adventure,1350,Action Adventure
1682,"Truman Show, The (1998)",Drama,1351,Drama
1683,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,1352,Drama Romance Thriller
1684,Mrs. Dalloway (1997),Romance,1353,Romance
1686,Red Corner (1997),Crime|Thriller,1354,Crime Thriller
1687,"Jackal, The (1997)",Action|Thriller,1355,Action Thriller
1688,Anastasia (1997),Animation|Children's|Musical,1356,Animation Children's Musical
1689,"Man Who Knew Too Little, The (1997)",Comedy|Mystery,1357,Comedy Mystery
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1358,Action Horror Sci-Fi
1692,Alien Escape (1995),Horror|Sci-Fi,1359,Horror Sci-Fi
1693,Amistad (1997),Drama,1360,Drama
1694,"Apostle, The (1997)",Drama,1361,Drama
1695,Artemisia (1997),Drama,1362,Drama
1696,Bent (1997),Drama|War,1363,Drama War
1699,"Butcher Boy, The (1998)",Drama,1364,Drama
1701,Deconstructing Harry (1997),Comedy|Drama,1365,Comedy Drama
1702,Flubber (1997),Children's|Comedy|Fantasy,1366,Children's Comedy Fantasy
1703,For Richer or Poorer (1997),Comedy,1367,Comedy
1704,Good Will Hunting (1997),Drama,1368,Drama
1707,Home Alone 3 (1997),Children's|Comedy,1369,Children's Comedy
1711,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,1370,Comedy Crime Drama Mystery
1713,Mouse Hunt (1997),Children's|Comedy,1371,Children's Comedy
1715,Office Killer (1997),Thriller,1372,Thriller
1717,Scream 2 (1997),Horror|Thriller,1373,Horror Thriller
1719,"Sweet Hereafter, The (1997)",Drama,1374,Drama
1721,Titanic (1997),Drama|Romance,1375,Drama Romance
1722,Tomorrow Never Dies (1997),Action|Romance|Thriller,1376,Action Romance Thriller
1725,"Education of Little Tree, The (1997)",Drama,1377,Drama
1726,"Postman, The (1997)",Drama,1378,Drama
1727,"Horse Whisperer, The (1998)",Drama,1379,Drama
1728,"Winter Guest, The (1997)",Drama,1380,Drama
1729,Jackie Brown (1997),Crime|Drama,1381,Crime Drama
1730,Kundun (1997),Drama,1382,Drama
1731,Mr. Magoo (1997),Comedy,1383,Comedy
1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,1384,Comedy Crime Mystery Thriller
1733,Afterglow (1997),Drama|Romance,1385,Drama Romance
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,1386,Comedy Drama
1735,Great Expectations (1998),Drama|Romance,1387,Drama Romance
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's,1388,Action Children's
1743,Arguing the World (1996),Documentary,1389,Documentary
1744,Firestorm (1998),Action|Adventure|Thriller,1390,Action Adventure Thriller
1746,Senseless (1998),Comedy,1391,Comedy
1747,Wag the Dog (1997),Comedy|Drama,1392,Comedy Drama
1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller,1393,Film-Noir Sci-Fi Thriller
1749,"Leading Man, The (1996)",Romance,1394,Romance
1750,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,1395,Adventure Children's Fantasy Sci-Fi
1752,Hard Rain (1998),Action|Thriller,1396,Action Thriller
1753,Half Baked (1998),Comedy,1397,Comedy
1754,Fallen (1998),Action|Mystery|Thriller,1398,Action Mystery Thriller
1755,Shooting Fish (1997),Romance,1399,Romance
1756,"Prophecy II, The (1998)",Horror,1400,Horror
1758,Dangerous Beauty (1998),Drama,1401,Drama
1759,Four Days in September (1997),Drama,1402,Drama
1760,Spice World (1997),Comedy|Musical,1403,Comedy Musical
1762,Deep Rising (1998),Action|Horror|Sci-Fi,1404,Action Horror Sci-Fi
1767,Music From Another Room (1998),Drama|Romance,1405,Drama Romance
1769,"Replacement Killers, The (1998)",Action|Thriller,1406,Action Thriller
1770,B. Monkey (1998),Romance|Thriller,1407,Romance Thriller
1771,Night Flier (1997),Horror,1408,Horror
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,1409,Action Comedy Musical
1777,"Wedding Singer, The (1998)",Comedy|Romance,1410,Comedy Romance
1779,Sphere (1998),Adventure|Sci-Fi|Thriller,1411,Adventure Sci-Fi Thriller
1783,Palmetto (1998),Film-Noir|Mystery|Thriller,1412,Film-Noir Mystery Thriller
1784,As Good As It Gets (1997),Comedy|Drama,1413,Comedy Drama
1785,King of New York (1990),Action|Crime,1414,Action Crime
1788,Men With Guns (1997),Action|Drama,1415,Action Drama
1791,Twilight (1998),Crime|Drama,1416,Crime Drama
1792,U.S. Marshalls (1998),Action|Thriller,1417,Action Thriller
1793,Welcome to Woop-Woop (1997),Comedy,1418,Comedy
1794,Love and Death on Long Island (1997),Comedy|Drama,1419,Comedy Drama
1797,Everest (1998),Documentary,1420,Documentary
1798,Hush (1998),Thriller,1421,Thriller
1799,Suicide Kings (1997),Crime|Drama,1422,Crime Drama
1801,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,1423,Action Drama Romance
1804,"Newton Boys, The (1998)",Crime|Drama,1424,Crime Drama
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,1425,Crime Drama Mystery Thriller
1806,Paulie (1998),Adventure|Children's|Comedy,1426,Adventure Children's Comedy
1807,"Cool Dry Place, A (1998)",Drama,1427,Drama
1809,Hana-bi (1997),Comedy|Crime|Drama,1428,Comedy Crime Drama
1810,Primary Colors (1998),Drama,1429,Drama
1811,"Niagara, Niagara (1997)",Drama,1430,Drama
1812,Wide Awake (1998),Children's|Comedy|Drama,1431,Children's Comedy Drama
1814,"Price Above Rubies, A (1998)",Drama,1432,Drama
1816,Two Girls and a Guy (1997),Comedy|Drama,1433,Comedy Drama
1817,No Looking Back (1998),Comedy|Drama|Romance,1434,Comedy Drama Romance
1821,"Object of My Affection, The (1998)",Comedy|Romance,1435,Comedy Romance
1822,Meet the Deedles (1998),Children's|Comedy,1436,Children's Comedy
1824,Homegrown (1998),Comedy|Thriller,1437,Comedy Thriller
1825,"Player's Club, The (1998)",Action|Drama,1438,Action Drama
1826,Barney's Great Adventure (1998),Adventure|Children's,1439,Adventure Children's
1827,"Big One, The (1997)",Comedy|Documentary,1440,Comedy Documentary
1829,Chinese Box (1997),Drama|Romance,1441,Drama Romance
1831,Lost in Space (1998),Action|Sci-Fi|Thriller,1442,Action Sci-Fi Thriller
1833,Mercury Rising (1998),Action|Drama|Thriller,1443,Action Drama Thriller
1834,"Spanish Prisoner, The (1997)",Drama|Thriller,1444,Drama Thriller
1835,City of Angels (1998),Romance,1445,Romance
1836,"Last Days of Disco, The (1998)",Drama,1446,Drama
1837,"Odd Couple II, The (1998)",Comedy,1447,Comedy
1839,My Giant (1998),Comedy,1448,Comedy
1840,He Got Game (1998),Drama,1449,Drama
1841,"Gingerbread Man, The (1998)",Drama|Thriller,1450,Drama Thriller
1844,Live Flesh (1997),Drama,1451,Drama
1845,Zero Effect (1998),Comedy|Thriller,1452,Comedy Thriller
1846,Nil By Mouth (1997),Drama,1453,Drama
1848,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,1454,Adventure Children's Comedy Fantasy
1850,"I Love You, Don't Touch Me! (1998)",Drama|Romance,1455,Drama Romance
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,1456,Comedy
1854,Kissing a Fool (1998),Comedy|Romance,1457,Comedy Romance
1855,Krippendorf's Tribe (1998),Comedy,1458,Comedy
1856,Kurt & Courtney (1998),Documentary|Musical,1459,Documentary Musical
1857,"Real Blonde, The (1997)",Comedy,1460,Comedy
1858,Mr. Nice Guy (1997),Action|Comedy,1461,Action Comedy
1859,Taste of Cherry (1997),Drama,1462,Drama
1860,Character (Karakter) (1997),Drama,1463,Drama
1862,Species II (1998),Horror|Sci-Fi,1464,Horror Sci-Fi
1863,Major League: Back to the Minors (1998),Comedy,1465,Comedy
1864,Sour Grapes (1998),Comedy,1466,Comedy
1865,Wild Man Blues (1998),Documentary,1467,Documentary
1866,"Big Hit, The (1998)",Action|Comedy,1468,Action Comedy
1867,Tarzan and the Lost City (1998),Action|Adventure,1469,Action Adventure
1869,Black Dog (1998),Action|Thriller,1470,Action Thriller
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,1471,Comedy Drama
1872,Go Now (1995),Drama,1472,Drama
1873,"Misérables, Les (1998)",Drama,1473,Drama
1874,Still Breathing (1997),Comedy|Romance,1474,Comedy Romance
1875,Clockwatchers (1997),Comedy,1475,Comedy
1876,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,1476,Action Drama Sci-Fi Thriller
1878,Woo (1998),Comedy|Romance,1477,Comedy Romance
1879,"Hanging Garden, The (1997)",Drama,1478,Drama
1880,Lawn Dogs (1997),Drama,1479,Drama
1881,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy,1480,Adventure Animation Children's Fantasy
1882,Godzilla (1998),Action|Sci-Fi,1481,Action Sci-Fi
1883,Bulworth (1998),Comedy,1482,Comedy
1884,Fear and Loathing in Las Vegas (1998),Comedy|Drama,1483,Comedy Drama
1885,"Opposite of Sex, The (1998)",Comedy|Drama,1484,Comedy Drama
1887,Almost Heroes (1998),Adventure|Comedy,1485,Adventure Comedy
1888,Hope Floats (1998),Comedy|Drama|Romance,1486,Comedy Drama Romance
1889,Insomnia (1997),Thriller,1487,Thriller
1892,"Perfect Murder, A (1998)",Mystery|Thriller,1488,Mystery Thriller
1893,Beyond Silence (1996),Drama,1489,Drama
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,1490,Adventure Comedy Romance
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,1491,Comedy Drama Romance
1896,Cousin Bette (1998),Comedy,1492,Comedy
1897,High Art (1998),Drama|Romance,1493,Drama Romance
1898,"Land Girls, The (1998)",Drama|War,1494,Drama War
1899,Passion in the Desert (1998),Adventure|Drama,1495,Adventure Drama
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,1496,Drama
1902,Dream for an Insomniac (1996),Drama|Romance,1497,Drama Romance
1904,Henry Fool (1997),Comedy|Drama,1498,Comedy Drama
1906,Mr. Jealousy (1997),Comedy|Romance,1499,Comedy Romance
1907,Mulan (1998),Animation|Children's,1500,Animation Children's
1909,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,1501,Mystery Sci-Fi Thriller
1910,I Went Down (1997),Action|Comedy|Crime,1502,Action Comedy Crime
1911,Doctor Dolittle (1998),Comedy,1503,Comedy
1912,Out of Sight (1998),Action|Crime|Romance,1504,Action Crime Romance
1913,Picnic at Hanging Rock (1975),Drama|Mystery,1505,Drama Mystery
1914,Smoke Signals (1998),Comedy|Drama,1506,Comedy Drama
1916,Buffalo 66 (1998),Action|Comedy|Drama,1507,Action Comedy Drama
1917,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,1508,Action Adventure Sci-Fi Thriller
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,1509,Action Comedy Crime Drama
1919,Madeline (1998),Children's|Comedy,1510,Children's Comedy
1920,Small Soldiers (1998),Animation|Children's|Fantasy|War,1511,Animation Children's Fantasy War
1921,Pi (1998),Sci-Fi|Thriller,1512,Sci-Fi Thriller
1922,Whatever (1998),Drama,1513,Drama
1923,There's Something About Mary (1998),Comedy,1514,Comedy
1924,Plan 9 from Outer Space (1958),Horror|Sci-Fi,1515,Horror Sci-Fi
1925,Wings (1927),Drama|Romance|War,1516,Drama Romance War
1926,"Broadway Melody, The (1929)",Musical,1517,Musical
1927,All Quiet on the Western Front (1930),War,1518,War
1928,Cimarron (1931),Western,1519,Western
1929,Grand Hotel (1932),Drama,1520,Drama
1931,Mutiny on the Bounty (1935),Adventure,1521,Adventure
1932,"Great Ziegfeld, The (1936)",Musical,1522,Musical
1933,"Life of Émile Zola, The (1937)",Drama,1523,Drama
1934,You Can't Take It With You (1938),Comedy,1524,Comedy
1935,How Green Was My Valley (1941),Drama,1525,Drama
1936,Mrs. Miniver (1942),Drama|War,1526,Drama War
1937,Going My Way (1944),Comedy,1527,Comedy
1938,"Lost Weekend, The (1945)",Drama,1528,Drama
1939,"Best Years of Our Lives, The (1946)",Drama|War,1529,Drama War
1940,Gentleman's Agreement (1947),Drama,1530,Drama
1941,Hamlet (1948),Drama,1531,Drama
1942,All the King's Men (1949),Drama,1532,Drama
1943,"Greatest Show on Earth, The (1952)",Drama,1533,Drama
1944,From Here to Eternity (1953),Drama|Romance|War,1534,Drama Romance War
1945,On the Waterfront (1954),Crime|Drama,1535,Crime Drama
1946,Marty (1955),Drama|Romance,1536,Drama Romance
1947,West Side Story (1961),Musical|Romance,1537,Musical Romance
1948,Tom Jones (1963),Comedy,1538,Comedy
1949,"Man for All Seasons, A (1966)",Drama,1539,Drama
1950,In the Heat of the Night (1967),Drama|Mystery,1540,Drama Mystery
1951,Oliver! (1968),Musical,1541,Musical
1952,Midnight Cowboy (1969),Drama,1542,Drama
1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller,1543,Action Crime Drama Thriller
1954,Rocky (1976),Action|Drama,1544,Action Drama
1955,Kramer Vs. Kramer (1979),Drama,1545,Drama
1956,Ordinary People (1980),Drama,1546,Drama
1957,Chariots of Fire (1981),Drama,1547,Drama
1958,Terms of Endearment (1983),Comedy|Drama,1548,Comedy Drama
1959,Out of Africa (1985),Drama|Romance,1549,Drama Romance
1960,"Last Emperor, The (1987)",Drama|War,1550,Drama War
1961,Rain Man (1988),Drama,1551,Drama
1962,Driving Miss Daisy (1989),Drama,1552,Drama
1963,Take the Money and Run (1969),Comedy,1553,Comedy
1964,Klute (1971),Drama|Mystery,1554,Drama Mystery
1965,Repo Man (1984),Comedy|Sci-Fi,1555,Comedy Sci-Fi
1966,Metropolitan (1990),Comedy,1556,Comedy
1967,Labyrinth (1986),Adventure|Children's|Fantasy,1557,Adventure Children's Fantasy
1968,"Breakfast Club, The (1985)",Comedy|Drama,1558,Comedy Drama
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,1559,Horror
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,1560,Horror
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,1561,Horror
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,1562,Horror
